packageId,bucket,cost,bestObserved,firstObserved,endDate,eventSlug,asset,source,gateOk,availableSize,minShares,payoutMultiple
mlb-tor-bos-2026-06-17::YES-2571690+NO-2571694,1.25-2.00,1.41,2026-06-17T21:33:11.811000Z,2026-06-17T09:42:32.527000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,199.5,10.0,1
fifwc-uzb-col-2026-06-17-more-markets::YES-2497082+NO-2497084,1.25-2.00,1.6,2026-06-17T21:36:15.383000Z,2026-06-16T22:38:14.467000Z,2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,25.0,10.0,1
ethereum-above-on-june-22-2026::YES-2553243+NO-2553257,1.25-2.00,1.9329999999999998,2026-06-17T21:43:20.427000Z,2026-06-17T19:59:47.805000Z,2026-06-22T16:00:00Z,ethereum-above-on-june-22-2026,ETH,middle_or_snapshot_audit,False,0.52,7.5,2
ethereum-above-on-june-22-2026::YES-2553246+NO-2553257,1.25-2.00,1.927,2026-06-17T21:44:24.592000Z,2026-06-17T19:59:47.805000Z,2026-06-22T16:00:00Z,ethereum-above-on-june-22-2026,ETH,middle_or_snapshot_audit,False,0.52,7.5,2
ethereum-above-on-june-18-2026::YES-2506614+NO-2506625,1.05-1.10,1.079,2026-06-17T21:47:50.726000Z,2026-06-16T23:26:23.138000Z,2026-06-18T16:00:00Z,ethereum-above-on-june-18-2026,ETH,middle_or_snapshot_audit,False,48.72,18.75,1
fifwc-eng-hrv-2026-06-17-more-markets::YES-2326611+NO-2585572,1.02-1.05,1.039,2026-06-17T21:48:13.136000Z,2026-06-17T20:26:21.138000Z,2026-06-17T20:00:00Z,fifwc-eng-hrv-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,129.0,50.0,1
bitcoin-above-on-june-19-2026::YES-2518265+NO-2518268,1.005-1.02,1.007,2026-06-17T21:49:29.303000Z,2026-06-16T22:37:31.496000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,60.24,125.01,1
what-price-will-bitcoin-hit-before-2027::YES-2467209+NO-2467208,1.05-1.10,1.07,2026-06-17T21:55:15.475000Z,2026-06-17T01:21:36.100000Z,2027-01-01T05:00:00Z,what-price-will-bitcoin-hit-before-2027,BTC,middle_or_snapshot_audit,False,5.36,7.5,
fifwc-eng-hrv-2026-06-17-more-markets::YES-2585572+NO-2585574,1.005-1.02,1.009,2026-06-17T21:56:33.135000Z,2026-06-17T21:07:40.115000Z,2026-06-17T20:00:00Z,fifwc-eng-hrv-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,0.88,200.0,1
mlb-cle-mil-2026-06-17::YES-2570390+NO-2571696,1.05-1.10,1.0699999999999998,2026-06-17T21:57:35.388000Z,2026-06-17T04:14:37.710000Z,2026-06-17T23:40:00Z,mlb-cle-mil-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-cle-mil-2026-06-17::YES-2570390+NO-2571994,1.16-1.25,1.18,2026-06-17T21:57:35.388000Z,2026-06-17T08:57:32.219000Z,2026-06-17T23:40:00Z,mlb-cle-mil-2026-06-17,MLB,middle_or_snapshot_audit,False,1552.0,10.0,1
mlb-cle-mil-2026-06-17::YES-2570390+NO-2571995,1.25-2.00,1.25,2026-06-17T21:57:35.388000Z,2026-06-17T09:42:32.526000Z,2026-06-17T23:40:00Z,mlb-cle-mil-2026-06-17,MLB,middle_or_snapshot_audit,False,811.0,10.0,1
bitcoin-above-on-june-19-2026::YES-2518259+NO-2518268,1.10-1.16,1.1179999999999999,2026-06-17T22:03:03.870000Z,2026-06-16T22:37:28.385000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,120.0,12.51,1
bitcoin-above-on-june-19-2026::YES-2518259+NO-2518270,1.10-1.16,1.119,2026-06-17T22:03:03.870000Z,2026-06-16T23:01:50.305000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,120.0,12.51,1
bitcoin-above-on-june-18-2026::YES-2506707+NO-2506714,1.02-1.05,1.049,2026-06-17T22:03:05.880000Z,2026-06-16T22:35:31.882000Z,2026-06-18T16:00:00Z,bitcoin-above-on-june-18-2026,BTC,middle_or_snapshot_audit,False,32.06,30.0,1
bitcoin-above-on-june-19-2026::YES-2518256+NO-2518268,1.25-2.00,1.508,2026-06-17T22:03:06.232000Z,2026-06-16T22:37:28.385000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,20.0,7.5,1
bitcoin-above-on-june-19-2026::YES-2518256+NO-2518270,1.25-2.00,1.509,2026-06-17T22:03:06.232000Z,2026-06-16T23:01:50.305000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,20.0,7.5,1
bitcoin-above-on-june-18-2026::YES-2506701+NO-2506714,1.25-2.00,1.509,2026-06-17T22:03:06.645000Z,2026-06-16T22:35:31.882000Z,2026-06-18T16:00:00Z,bitcoin-above-on-june-18-2026,BTC,middle_or_snapshot_audit,False,120.0,7.5,1
bitcoin-above-on-june-19-2026::YES-2518252+NO-2518270,1.25-2.00,1.85,2026-06-17T22:03:13.365000Z,2026-06-16T23:01:50.305000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,100.0,7.5,2
bitcoin-above-on-june-19-2026::YES-2518262+NO-2518268,1.02-1.05,1.022,2026-06-17T22:03:30.266000Z,2026-06-16T22:37:28.386000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,61.0,62.505,1
bitcoin-above-on-june-19-2026::YES-2518262+NO-2518270,1.02-1.05,1.023,2026-06-17T22:03:30.266000Z,2026-06-16T23:01:50.305000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,61.0,62.505,1
mlb-tor-bos-2026-06-17::YES-2571689+NO-2571691,1.16-1.25,1.17,2026-06-17T22:04:37.671000Z,2026-06-17T09:43:04.826000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,287.81,10.0,1
bitcoin-above-on-june-19-2026::YES-2518249+NO-2518270,1.25-2.00,1.964,2026-06-17T22:04:44.922000Z,2026-06-16T23:01:53.352000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,50.0,7.5,2
bitcoin-above-on-june-19-2026::YES-2518247+NO-2518270,1.25-2.00,1.992,2026-06-17T22:05:16.173000Z,2026-06-16T23:38:54.734000Z,2026-06-19T16:00:00Z,bitcoin-above-on-june-19-2026,BTC,middle_or_snapshot_audit,False,5.0,7.5,2
mlb-tor-bos-2026-06-17::YES-2571689+NO-2571692,1.25-2.00,1.35,2026-06-17T22:06:34.862000Z,2026-06-17T09:43:04.826000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,287.81,10.0,1
mlb-cle-mil-2026-06-17::YES-2570390+NO-2572510,1.25-2.00,1.3199999999999998,2026-06-17T22:07:28.310000Z,2026-06-17T09:43:00.050000Z,2026-06-17T23:40:00Z,mlb-cle-mil-2026-06-17,MLB,middle_or_snapshot_audit,False,300.0,10.0,1
mlb-tor-bos-2026-06-17::YES-2571689+NO-2571690,1.10-1.16,1.1,2026-06-17T22:12:46.812000Z,2026-06-17T09:43:04.826000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,25.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2497096+NO-2497097,1.25-2.00,1.4300000000000002,2026-06-17T22:13:09.132000Z,2026-06-17T19:43:30.721000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,103.16,10.0,2
mlb-cws-nyy-2026-06-17::YES-2571978+NO-2571980,1.25-2.00,1.26,2026-06-17T22:14:45.956000Z,2026-06-17T08:51:30.267000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,30.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2570375+NO-2571981,1.25-2.00,1.26,2026-06-17T22:14:55.897000Z,2026-06-17T09:42:32.534000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,20.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2571978+NO-2571981,1.25-2.00,1.3399999999999999,2026-06-17T22:14:55.897000Z,2026-06-17T09:42:32.534000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,20.0,10.0,1
mlb-tor-bos-2026-06-17::YES-2571693+NO-2571694,1.05-1.10,1.0699999999999998,2026-06-17T22:24:45.036000Z,2026-06-17T09:42:32.528000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,199.5,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326602+NO-2585571,1.25-2.00,1.897,2026-06-17T22:24:48.950000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,1020.0,10.0,2
fifwc-gha-pan-2026-06-17-more-markets::YES-2326603+NO-2585571,1.25-2.00,1.677,2026-06-17T22:24:48.950000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,1020.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2571976+NO-2571977,1.05-1.10,1.08,2026-06-17T22:25:55.483000Z,2026-06-17T09:39:29.178000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2571976+NO-2571979,1.25-2.00,1.38,2026-06-17T22:25:55.483000Z,2026-06-17T09:39:29.179000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2571976+NO-2571980,1.25-2.00,1.4500000000000002,2026-06-17T22:25:55.483000Z,2026-06-17T09:39:29.179000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2571976+NO-2571981,1.25-2.00,1.53,2026-06-17T22:25:55.483000Z,2026-06-17T09:42:32.534000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-col-chc-2026-06-17::YES-2572517+NO-2572519,1.10-1.16,1.15,2026-06-17T22:28:59.795000Z,2026-06-17T09:42:32.532000Z,2026-06-18T00:05:00Z,mlb-col-chc-2026-06-17,MLB,middle_or_snapshot_audit,False,420.0,10.0,1
mlb-col-chc-2026-06-17::YES-2572522+NO-2572519,1.25-2.00,1.31,2026-06-17T22:28:59.795000Z,2026-06-17T09:44:45.456000Z,2026-06-18T00:05:00Z,mlb-col-chc-2026-06-17,MLB,middle_or_snapshot_audit,False,147.25,10.0,1
mlb-tor-bos-2026-06-17::YES-2571689+NO-2571694,1.25-2.00,1.5,2026-06-17T22:30:16.980000Z,2026-06-17T09:43:04.826000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,397.06,10.0,1
mlb-cws-nyy-2026-06-17::YES-2570374+NO-2571975,1.25-2.00,1.27,2026-06-17T22:33:41.218000Z,2026-06-17T19:30:32.260000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,30.0,10.0,1
mlb-tor-bos-2026-06-17::YES-2571471+NO-2571472,1.10-1.16,1.13,2026-06-17T22:36:53.186000Z,2026-06-17T22:33:54.188000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,39.49,10.0,1
fifwc-uzb-col-2026-06-17-more-markets::YES-2497082+NO-2497083,1.25-2.00,1.34,2026-06-17T22:38:30.248000Z,2026-06-16T22:37:42.184000Z,2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,25.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326604+NO-2585571,1.25-2.00,1.408,2026-06-17T22:38:34.855000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,5000.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326607+NO-2585571,1.02-1.05,1.036,2026-06-17T22:38:36.223000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,700.0,52.64,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2482653+NO-2482654,1.25-2.00,1.3,2026-06-17T22:38:38.673000Z,2026-06-17T22:28:32.699000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,110.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326606+NO-2585571,1.05-1.10,1.088,2026-06-17T22:38:52.180000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,800.0,22.24,1
mlb-tor-bos-2026-06-17::YES-2571463+NO-2571686,1.16-1.25,1.23,2026-06-17T22:39:37.469000Z,2026-06-17T20:29:05.376000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,10.0,10.0,2
mlb-tor-bos-2026-06-17::YES-2571688+NO-2571686,1.05-1.10,1.08,2026-06-17T22:39:37.470000Z,2026-06-17T20:28:30.072000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,252.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2585570+NO-2585571,1.000-1.005,1.002,2026-06-17T22:41:52.040000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,17.22,500.0,1
what-price-will-ethereum-hit-in-june-2026::YES-2410583+NO-2410582,1.000-1.005,1.0,2026-06-17T22:43:52.408000Z,2026-06-16T22:37:53.186000Z,2026-07-01T04:00:00Z,what-price-will-ethereum-hit-in-june-2026,ETH,middle_or_snapshot_audit+capture_audit_would_submit,False,6.0,500.01,
mlb-tor-bos-2026-06-17::YES-2571464+NO-2571694,1.16-1.25,1.22,2026-06-17T22:44:50.788000Z,2026-06-17T09:42:32.528000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,712.06,10.0,1
mlb-tor-bos-2026-06-17::YES-2571464+NO-2571692,1.05-1.10,1.05,2026-06-17T22:45:20.655000Z,2026-06-17T04:12:15.766000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,7426.09,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2585569+NO-2585571,1.005-1.02,1.016,2026-06-17T22:46:32.696000Z,2026-06-17T22:12:38.274000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,400.0,111.12,1
mlb-col-chc-2026-06-17::YES-2570405+NO-2572517,1.05-1.10,1.08,2026-06-17T22:51:03.227000Z,2026-06-17T09:43:52.494000Z,2026-06-18T00:05:00Z,mlb-col-chc-2026-06-17,MLB,middle_or_snapshot_audit,False,647.3,10.0,1
mlb-col-chc-2026-06-17::YES-2570405+NO-2572519,1.16-1.25,1.22,2026-06-17T22:51:03.228000Z,2026-06-17T09:43:03.346000Z,2026-06-18T00:05:00Z,mlb-col-chc-2026-06-17,MLB,middle_or_snapshot_audit,False,720.0,10.0,1
mlb-col-chc-2026-06-17::YES-2570405+NO-2572518,1.10-1.16,1.15,2026-06-17T22:51:03.488000Z,2026-06-17T11:13:58.902000Z,2026-06-18T00:05:00Z,mlb-col-chc-2026-06-17,MLB,middle_or_snapshot_audit,False,300.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2570381+NO-2570382,1.25-2.00,1.5,2026-06-17T22:53:11.783000Z,2026-06-17T22:53:11.783000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.1,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2482651+NO-2482652,1.25-2.00,1.32,2026-06-17T22:56:03.052000Z,2026-06-17T09:32:04.850000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,28.0,10.0,1
fifwc-uzb-col-2026-06-17-more-markets::YES-2326587+NO-2585554,1.02-1.05,1.024,2026-06-17T22:56:22.645000Z,2026-06-17T22:56:22.645000Z,2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,48.0,80.0,1
fifwc-uzb-col-2026-06-17-more-markets::YES-2326589+NO-2585554,1.005-1.02,1.005,2026-06-17T22:56:22.645000Z,2026-06-17T22:56:22.645000Z,2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,48.0,333.34,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326605+NO-2585571,1.16-1.25,1.208,2026-06-17T22:57:04.223000Z,2026-06-17T22:11:57.944000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,5022.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2497098+NO-2497099,1.25-2.00,1.43,2026-06-17T22:58:01.184000Z,2026-06-17T22:56:07.261000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,15.0,10.0,1
mlb-cws-nyy-2026-06-17::YES-2570374+NO-2571970,1.16-1.25,1.18,2026-06-17T23:00:30.361000Z,2026-06-17T09:02:39.927000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,142.9,10.0,1
fifwc-uzb-col-2026-06-17-more-markets::YES-2482097+NO-2482103,1.25-2.00,1.28,2026-06-17T23:04:54.667000Z,2026-06-16T22:39:00.795000Z,2026-06-18T02:00:00Z,fifwc-uzb-col-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,500.0,10.0,1
mlb-tor-bos-2026-06-17::YES-2571691+NO-2571692,1.10-1.16,1.15,2026-06-17T23:09:35.810000Z,2026-06-17T06:15:18.173000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-tor-bos-2026-06-17::YES-2571691+NO-2571464,1.05-1.10,1.09,2026-06-17T23:10:23.815000Z,2026-06-17T06:15:18.173000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
what-price-will-ethereum-hit-june-15-21-2026::YES-2549247+NO-2549245,<1.000,0.996,2026-06-17T23:10:59.439000Z,2026-06-17T00:33:52.736000Z,2026-06-22T04:00:00Z,what-price-will-ethereum-hit-june-15-21-2026,ETH,middle_or_snapshot_audit,False,6.0,500.01,1
mlb-cws-nyy-2026-06-17::YES-2570375+NO-2571979,1.05-1.10,1.08,2026-06-17T23:11:19.460000Z,2026-06-17T04:22:10.463000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
mlb-sf-atl-2026-06-17::YES-2571992+NO-2571993,1.05-1.10,1.07,2026-06-17T23:18:23.229000Z,2026-06-17T06:19:49.052000Z,2026-06-17T23:15:00Z,mlb-sf-atl-2026-06-17,MLB,middle_or_snapshot_audit,False,8.33,10.0,1
ethereum-above-on-june-20-2026::YES-2532314+NO-2532342,1.25-2.00,1.982,2026-06-17T23:18:54.807000Z,2026-06-17T16:01:04.640000Z,2026-06-20T16:00:00Z,ethereum-above-on-june-20-2026,ETH,middle_or_snapshot_audit,False,5.0,7.5,2
mlb-cws-nyy-2026-06-17::YES-2571978+NO-2570375,1.05-1.10,1.07,2026-06-17T23:22:01.312000Z,2026-06-17T04:12:58.385000Z,2026-06-17T23:05:00Z,mlb-cws-nyy-2026-06-17,MLB,middle_or_snapshot_audit,False,100.0,10.0,1
ethereum-above-on-june-20-2026::YES-2532320+NO-2532342,1.25-2.00,1.9489999999999998,2026-06-17T23:22:44.783000Z,2026-06-16T22:35:21.846000Z,2026-06-20T16:00:00Z,ethereum-above-on-june-20-2026,ETH,middle_or_snapshot_audit,False,5.0,7.5,2
mlb-tor-bos-2026-06-17::YES-2571690+NO-2571464,1.16-1.25,1.1600000000000001,2026-06-17T23:24:34.386000Z,2026-06-17T06:39:56.371000Z,2026-06-17T22:45:00Z,mlb-tor-bos-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326605+NO-2585570,1.05-1.10,1.069,2026-06-17T23:34:15.811000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,1111.0,28.58,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326604+NO-2585570,1.16-1.25,1.179,2026-06-17T23:36:37.165000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,1111.0,11.12,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326602+NO-2585570,1.25-2.00,1.759,2026-06-17T23:36:38.168000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,75.0,10.0,2
fifwc-gha-pan-2026-06-17-more-markets::YES-2326603+NO-2585570,1.25-2.00,1.429,2026-06-17T23:36:39.692000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,231.34,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2585569+NO-2585570,1.000-1.005,1.003,2026-06-17T23:36:40.706000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,500.0,500.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326607+NO-2585570,1.000-1.005,1.003,2026-06-17T23:37:27.456000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,184.0,500.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326606+NO-2585570,1.005-1.02,1.017,2026-06-17T23:37:35.612000Z,2026-06-17T22:04:24.821000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,158.0,111.12,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2481431+NO-2481432,1.02-1.05,1.029,2026-06-17T23:37:47.552000Z,2026-06-16T22:35:55.791000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,16.0,66.68,1
what-price-will-ethereum-hit-june-15-21-2026::YES-2549250+NO-2549245,<1.000,0.997,2026-06-17T23:37:59.663000Z,2026-06-17T00:33:57.657000Z,2026-06-22T04:00:00Z,what-price-will-ethereum-hit-june-15-21-2026,ETH,middle_or_snapshot_audit,False,6.0,375.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2481430+NO-2481432,1.16-1.25,1.189,2026-06-17T23:41:38.755000Z,2026-06-16T22:38:24.201000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,10.0,10.54,1
mlb-cle-mil-2026-06-17::YES-2572508+NO-2570390,1.16-1.25,1.2000000000000002,2026-06-17T23:42:52.798000Z,2026-06-17T08:56:46.401000Z,2026-06-17T23:40:00Z,mlb-cle-mil-2026-06-17,MLB,middle_or_snapshot_audit,False,5.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2326598+NO-2585565,1.05-1.10,1.059,2026-06-17T23:44:29.628000Z,2026-06-17T22:59:19.831000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,103.4,33.34,1
what-price-will-ethereum-hit-before-2027::YES-701543+NO-701541,1.005-1.02,1.007,2026-06-17T23:47:20.291000Z,2026-06-16T22:35:01.838000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,112.22,45.464999999999996,
what-price-will-ethereum-hit-before-2027::YES-701543+NO-701542,1.005-1.02,1.005,2026-06-17T23:47:20.291000Z,2026-06-16T22:35:01.361000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,70.0,45.464999999999996,
what-price-will-ethereum-hit-before-2027::YES-701543+NO-701539,1.005-1.02,1.017,2026-06-17T23:47:20.292000Z,2026-06-16T22:35:02.781000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,102.0,45.464999999999996,
what-price-will-ethereum-hit-before-2027::YES-701543+NO-701540,1.005-1.02,1.013,2026-06-17T23:47:20.292000Z,2026-06-16T22:35:02.313000Z,2027-01-01T05:00:00Z,what-price-will-ethereum-hit-before-2027,ETH,middle_or_snapshot_audit,False,112.22,45.464999999999996,
fifwc-che-bih-2026-06-18-more-markets::YES-2482639+NO-2482640,1.25-2.00,1.38,2026-06-17T23:48:41.841000Z,2026-06-17T09:32:36.943000Z,2026-06-18T19:00:00Z,fifwc-che-bih-2026-06-18-more-markets,SOCCER,middle_or_snapshot_audit,False,14.0,10.0,1
fifwc-gha-pan-2026-06-17-more-markets::YES-2481430+NO-2481431,1.02-1.05,1.039,2026-06-17T23:49:35.427000Z,2026-06-16T22:38:24.201000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,65.0,50.0,1
fifwc-can-qat-2026-06-18-more-markets::YES-2326559+NO-2585518,1.25-2.00,1.78,2026-06-17T23:50:43.999000Z,2026-06-17T23:50:43.999000Z,2026-06-18T22:00:00Z,fifwc-can-qat-2026-06-18-more-markets,SOCCER,middle_or_snapshot_audit,False,5.0,10.0,2
fifwc-gha-pan-2026-06-17-more-markets::YES-2326606+NO-2326607,1.000-1.005,1.003,2026-06-17T23:50:49.282000Z,2026-06-16T22:36:35.975000Z,2026-06-17T23:00:00Z,fifwc-gha-pan-2026-06-17-more-markets,SOCCER,middle_or_snapshot_audit,False,200.0,333.34,1
